user_id,username,name,description,location,created_at,followers_count,following_count,tweet_count,listed_count
3298658263,decisionslab,Rational Decisions,"At Cornell, Dr. Valerie Reyna's research integrates brain and behavioral approaches to improve judgment, decision making and memory across our lifespan.","Ithaca, NY",2015-07-27T20:41:45.000Z,37.0,8.0,99.0,3.0
952942764437790721,olga_mdm,Dr Olga Kostopoulou,"Researching reasoning, cognitive biases, and algorithm-human interactions in healthcare. Open Science. 🇬🇷🇬🇧","London, England",2018-01-15T16:37:14.000Z,247.0,199.0,417.0,5.0
280533668,kat_garrigan,Kathleen Garrigan,"Director of Research Comms @GWtweets | Formerly @NSF & @AWF_Official | Also mother, wife, bushfire fighter, IPA drinker, some days in reverse order",Washington DC,2011-04-11T14:29:31.000Z,407.0,316.0,2002.0,14.0
214272214,sinanaral,Sinan Aral,"David Austin Professor @MIT; Director @MIT_IDE;
Cofounder Manifest Capital; Author of The Hype Machine https://t.co/yBL6pQlZVJ; TED Talk https://t.co/EC3cbzGrpf",Cambridge & Brooklyn,2010-11-11T00:29:55.000Z,53757.0,9855.0,11447.0,1051.0
1230138939773792258,vaccine_trust,The Vaccine Confidence Project (VCP),"The Vaccine Confidence Project™️ is dedicated to monitoring public confidence in immunisation programmes worldwide.  
@LSHTM @VaccineSafetyN member @projecthalo","London, UK",2020-02-19T14:36:43.000Z,2326.0,573.0,469.0,33.0
39792247,annacnolan,Anna Nolan,,No sleep til Belfast ,2009-05-13T17:02:54.000Z,1860.0,608.0,3413.0,0.0
5933322,andyguess,Andy Guess,"Politics, social media, misinfo + occasional cinegeekery. Assistant Professor of @PUPolitics and Public Affairs, @PrincetonSPIA. Founding co-editor, @journalqd.","Princeton, NJ",2007-05-10T15:55:46.000Z,4279.0,3731.0,3734.0,125.0
751510350,JasonReifler,Jason Reifler,"Professor at @exeterpolitics. I study misperceptions, fact-checking, and foreign policy attitudes. American in the UK. he/his (y'all whenever possible).","Exeter, UK",2012-08-11T16:16:14.000Z,4117.0,4910.0,3159.0,87.0
3559972936,ellenpetersjdm,Dr. Ellen Peters,"Philip H. Knight Chair, Prof, Dir Ctr for Science Comm Research, SOJC, UO. Studies decisions & communication. My new 2020 book: Innumeracy in the Wild","Eugene, OR",2015-09-05T22:37:19.000Z,1481.0,825.0,2447.0,30.0
130963601,shezoh,zosia broniatowska,,Warsaw,2010-04-08T21:42:57.000Z,4.0,11.0,5.0,0.0
2924549940,AnastazjaEU,A_Broniatowska,"#Jeździectwo to moja pasja. I powołanie. Trenuję w KJ #Trachy #Gliwice i z moim Ritusem jeździmy na zawody, również poza granice kraju. #showjumping #equestrian",Gliwice / Warszawa,2014-12-09T21:33:25.000Z,22.0,80.0,144.0,0.0
360743972,BrandyZadrozny,Brandy Zadrozny,"Reporter @NBCNews — Internet, Platforms, Politics. I used to be a librarian ❤️ DMs open / Signal 5512470630 / Brandy.Zadrozny@nbcuni.com",NYC,2011-08-23T18:02:27.000Z,112200.0,3782.0,2103.0,1599.0
76122505,EthanVPorter,Ethan Porter,"Assistant professor at @SMPAGWU, @GWIDDP, formerly @demjournal and @uchicago. THE CONSUMER CITIZEN, out from Oxford: https://t.co/I6zFWAHS0J","Washington, DC",2009-09-21T19:49:25.000Z,1566.0,954.0,1473.0,53.0
44906350,rbpless,Robert Pless,"Professor at GWU, Developer of @traffickcam and @projectRephoto, mercenary interest in glitter and contemporary art.",Washington DC,2009-06-05T14:43:17.000Z,869.0,595.0,1394.0,32.0
3081982205,GordPennycook,Gordon Pennycook,"Asst Prof @UofRegina @Hill_Levene (formerly @UWaterloo/@Yale). Reasoning, beliefs, ideology, misinformation, BS, etc. Peddler of gifs, polls. Dad. he/him","Regina, Saskatchewan",2015-03-09T17:06:30.000Z,6774.0,1887.0,9755.0,138.0
42513043,lena_besci,Lena Belogolova,"Head of Behavioral Science @GoodRx. Founder of Intellichanges. Advisor @BeSciPol. @MIT, @uclaanderson alum. Amateur musician. Tesla's dog mom. Views my own.","Kiev, Ukraine born; Cali girl",2009-05-25T23:29:31.000Z,367.0,565.0,772.0,19.0
37213193,davidlazer,David Lazer,Computational social scientist at Northeastern and Harvard Universities.,Massachusetts,2009-05-02T15:11:37.000Z,11663.0,3093.0,18118.0,485.0
108186632,TzviKahn,Tzvi Kahn,"Research Fellow, Foundation for Defense of Democracies (@FDD)","Washington, D.C.",2010-01-25T03:55:40.000Z,1793.0,3579.0,1349.0,35.0
954118810264592385,carinahahnphd,Carina,"Social Scientist at @NIST. PhD in Cognition & Neuroscience from @BBSutdallas. Face recognition, AI, & statistics. Personal account; opinions are my own. She/her","Washington, DC",2018-01-18T22:30:25.000Z,89.0,249.0,87.0,1.0
1207385629673349121,NIST_Events,NIST Events and Conferences,Official account for conferences and events from the National Institute of Standards and Technology (@NIST).,"Gaithersburg, MD ; Boulder, CO",2019-12-18T19:43:54.000Z,287.0,9.0,148.0,8.0
13850552,raffaelmarty,Raffael Marty,VP Research and Intelligence | AI | analytics and visualization | cyber security expert | speaker | author | Zen student,San Francisco,2008-02-23T03:18:57.000Z,4535.0,1484.0,3063.0,329.0
17587390,drturnerlee,"Dr. Nicol Turner Lee, Ph.D.","Deserving Dr., Research Fellow, Author, Activist, Tech Enthusiast, Nerd, Social Scientist, Social Entrepreneur, Innovator, and Change Agent","Washington, DC",2008-11-24T06:27:04.000Z,4868.0,991.0,11205.0,150.0
579143740,az_jacobs,Abigail Jacobs,"assistant professor @umsi and @UMICHCS | computational social science, data science, governance + AI, social networks + machine learning, the Internet ¯\_(ツ)_/¯","Ann Arbor, MI",2012-05-13T17:39:53.000Z,2086.0,1742.0,471.0,65.0
519761412,krvarshney,Kush Varshney,"Tweets are my own and don't necessarily represent IBM's positions, strategies or opinions.","Chappaqua, NY",2012-03-09T19:42:27.000Z,1505.0,422.0,4779.0,55.0
100534711,PedramHosseini,Pedram Hosseini,CS PhD Candidate @GWtweets. #NLProc and #Entrepreneurship. Studying mis/disinformation. GWU Men Volleyball 🚀,"Washington, D.C.",2009-12-30T16:18:50.000Z,224.0,271.0,288.0,2.0
1266474458384130051,AMJAMAMJAM1,Amelia M. Jamison,"Health Equity Scholar, Vaccine Advocate, Misinformation Fighter, Corgi Owner.  Doctoral Student @JohnsHopkinsHBS.   @UMDPublicHealth & @UMDAnth Alum.","Baltimore, MD",2020-05-29T21:00:30.000Z,86.0,152.0,59.0,2.0
1384800560,emmaspiro,Emma Spiro,"Associate Professor @UW_iSchool, Co-Founder @uwcip | PhD in Sociology from @UCIrvine | social networks, sociology, misinformation & computational social science","Seattle, WA",2013-04-27T15:57:58.000Z,1230.0,871.0,243.0,59.0
234145522,umdhealthequity,Stephen B. Thomas,M-CHE is a University-Wide Research Initiative charged with providing leadership to eliminate racial & ethnic health disparities in Maryland and the region.,"COLLEGE PARK, MD",2011-01-04T23:24:21.000Z,2049.0,1468.0,13787.0,66.0
3252879229,psychunseen,"Joe Pierre, MD",Prof of Psychiatry @UCLA & Psych Unseen author @PsychToday. Writes about #psychosis #delusions #misbeliefs #conspiracytheories #disinformation #politics,"Los Angeles, CA",2015-06-22T15:52:02.000Z,5588.0,3130.0,10575.0,60.0
53954698,xlnan,Xiaoli (Shirley) Nan,"Professor of Communication Science @UMD_COMM, studying persuasion and health message design & role of media in public health","Maryland, USA",2009-07-05T17:19:53.000Z,187.0,205.0,146.0,7.0
23097748,olgs7,Оlga Belogolova,"IO Policy @ FB. Adjunct on disinformation @Georgetown. Fellow @TrumanProject. @SAISStrat, BU alum. Frmr journo @atlanticmedia. RT ≠ endorsement. Views my own","Ukraine-born, Cali girl, in DC",2009-03-06T18:19:27.000Z,5693.0,1957.0,11744.0,222.0
986233067353313281,__gparmer,Gabriel Parmer,"Systems researcher and builder with interests in operating systems, parallelism, and embedded and real-time systems.  Composite hacker.","Washington, DC",2018-04-17T13:21:01.000Z,388.0,324.0,777.0,3.0
1119519943,JohnHelveston,Dr. John Paul Helveston,Assist. Prof @GWU_EMSE | Technology Change | Innovation Policy | Choice Modeling | EVs | China | #rstats | #python,"District of Columbia, USA",2013-01-25T14:56:10.000Z,468.0,417.0,827.0,19.0
65756735,MattHindman,Matthew Hindman,Prof at @SMPAGWU and research cluster lead @GWIDDP |  Author of  The Internet Trap and The Myth of Digital Democracy  (both @PrincetonUPress),"Washington, DC",2009-08-14T22:43:02.000Z,1561.0,1096.0,1863.0,69.0
2180794657,realjoshkroll,Joshua Kroll,"Computer Scientist. Hacker. Recovering Physicist. Assist. CS Prof researching trustworthiness, governance, and values in software/ML/AI systems @NPS_Monterey.","Monterey, CA",2013-11-07T20:21:37.000Z,907.0,1228.0,310.0,42.0
89646204,gwengineering,GW Engineering,"GW's School of Engineering and Applied Science. Small school, big impact. #SEAStheday & #BeAPartOfIt RT does not constitute endorsement.","Washington, D.C",2009-11-13T07:04:39.000Z,3011.0,713.0,8029.0,115.0
104071865,WITWhat,dr. jennifer c lena,Professor @ARADColumbia @ColumbiaSocialSci. Co-Ed of CEL series @stanfordpress. MEASURING CULTURE is out now from @ColumbiaUP She/her.,"New York, NY",2010-01-12T04:47:33.000Z,2692.0,676.0,18201.0,66.0
68823009,nicvel,Nicolás Velásquez,Científico social y de datos. Vexilólogo y amante de la democracia liberal y el Santa Fé. Investigador en @GWIDDP|@linterna. Catedrático en @elliottschoolgw.,"Washington, DC",2009-08-25T22:30:08.000Z,365.0,869.0,2808.0,6.0
58767090,JulieLeask,Julie Leask,Professor | Social scientist | Vaccination | Public Health | Risk communication | 2019 AFR Woman of Influence. @Sydney_Uni @Syd_Health Sydney Nursing School,"Sydney, New South Wales",2009-07-21T11:05:43.000Z,6958.0,2416.0,22581.0,0.0
834161639893114885,DrBGellin,Dr. Bruce Gellin,Infectious disease physician & President of Global Immunization at @SabinVaccine. Making flu history with @TheInfluenzers. #vaccineswork,"Washington, DC",2017-02-21T22:03:27.000Z,480.0,109.0,167.0,15.0
1098681399291330560,Jacob_Montg,Jacob Montgomery,"Political Scientist, @WUSTL, @WUSTLPoliSci. Methods, data science, American politics, and a grumpy Bayesian. Not good at Twitter, but think I'm funny.",St. Louis,2019-02-21T20:30:32.000Z,1405.0,967.0,1711.0,19.0
823957466,hannawallach,Hanna Wallach,"Microsoft Research NYC. Fairness, accountability & transparency in AI/ML. NeurIPS & ICML board member, WiML co-founder, sloth enthusiast. She/her.","Brooklyn, NY",2012-09-14T20:38:24.000Z,20106.0,909.0,2930.0,748.0
382509763,CorneliaBetsch,Cornelia Betsch 🖖,"https://t.co/UXJwL5asDb project lead, vaccination communication,  prof of Health Comm, head of the Psychology and Infectious Diseases Lab at the University of Erfurt.",Universität Erfurt,2011-09-30T06:03:15.000Z,4243.0,690.0,1861.0,85.0
2806065448,Briony_Swire,Briony Swire-Thompson,Senior Research Scientist at Northeastern University,,2014-10-04T18:51:55.000Z,589.0,373.0,56.0,21.0
14217740,Pomerantz,William Pomerantz,"Employee #1 & VP @VirginOrbit. Co-Founder, @OwensFellowship & @PGSFellowship. Chair, Board of Advisors, @SEDSUSA. Husband, @FromCaliToMars. Dad. He/his.","Los Angeles County, CA, USA",2008-03-25T18:36:38.000Z,12722.0,2016.0,20788.0,516.0
593289567,PeterHotez,Prof Peter Hotez MD PhD,"Vaccine Scientist-Pediatrician-Author-Combating Antiscience, Prof Dean @BCM_TropMed @TexasChildrens, Univ Prof @Baylor, Hagler Inst @TAMU, Founding Ed @PLOSNTDs","Montrose, Houston TX",2012-05-29T00:46:55.000Z,133864.0,3095.0,24812.0,2252.0
1695363828,lylengyan,Yan Leng,Network scientist & computational social scientist | Asst Prof @UTAustin @UTexasMcCombs | PhD @MIT @medialab,"Cambridge, MA",2013-08-24T03:08:21.000Z,451.0,240.0,133.0,8.0
756713112,SaadOmer3,Saad B. Omer,"Director, @Yale Institute for Global Health | Vaccine Researcher | Infectious Disease Epidemiologist | Op-eds in Washington Post, NYT, Scientific American etc.",,2012-08-14T07:55:35.000Z,10029.0,455.0,2118.0,373.0
1551810452,ProfHeidiLarson,Heidi Larson,"Director, The Vaccine Confidence Project @vaccine_trust. Professor at @LSHTM. Anthropologist who studies vaccine rumors. Grandparent. I did this reluctantly.","London, England",2013-06-28T00:14:51.000Z,5715.0,139.0,243.0,96.0
1879611055,DubeEve,Eve Dubé,"Medical anthropologist doing researches in public health/vaccination at Quebec National Institute of Public Health, CHU Research Center and Laval University","Québec, Canada",2013-09-18T13:59:00.000Z,900.0,966.0,494.0,23.0
17354555,emilio__ferrara,Emilio Ferrara,Prof @USC @USCAnnenberg @USCViterbi @CSatUSC @ISI_AI @uscann #social #networks #DataScience #MachineLearning #ai,"Los Angeles, CA",2008-11-13T02:11:01.000Z,27194.0,1118.0,11949.0,1226.0
4852189571,noelTbrewer,Noel Brewer,"I study health behaviors—vaccination, screening and vaping. @UNCpublichealth professor. Vacine QI tools https://t.co/WWKOrqPh4G. #vaccineswork 🏳️‍🌈 he",U of North Carolina,2016-01-27T03:38:55.000Z,2206.0,894.0,5696.0,38.0
232413374,ECohen_UMN,Dr. Elisia Cohen,Director @UMN_HSJMC. @UMNews Professor. @USCAnnenberg PhD. Media and cancer communication tweeter. The views expressed here are my own.,"Minnesota, USA",2010-12-31T02:42:04.000Z,1745.0,3627.0,3983.0,41.0
3064684991,Graphika_NYC,Graphika,We create the world’s most detailed maps of social media landscapes and use our technology to analyze information flows online.,"New York, NY",2015-02-28T04:48:36.000Z,7746.0,1877.0,2679.0,436.0
969758471167074304,EfratNechushtai,"Efrat Nechushtai, Ph.D.",Assistant professor @SMPAGWU @gwtweets | Knight News Innovation Fellow @TowCenter | Formerly @columbiajourn @columbia @haaretzcom @TheMarker,"New York, USA",2018-03-03T02:16:51.000Z,465.0,1003.0,300.0,11.0
895062189572149248,IfeomaOzoma,Ifeoma Ozoma,"Founder and Principal of Earthseed | First Draft News Board | ex Pinterest, Facebook, Google | Yale | nature photographer 📷🏔🌌","Santa Fe, NM",2017-08-08T23:20:30.000Z,10865.0,756.0,1945.0,103.0
95529215,ermarchant,Eleanor R Marchant,"UX Research & Internet Ethnographer. 
Better research = a better, safer internet",United States,2009-12-08T23:46:49.000Z,1190.0,1592.0,3424.0,60.0
122111410,BostonJoan,"Joan Donovan, PhD 🦫","Co-creator of the Beaver emoji 🦫. Research Director @ShorensteinCtr. Lecturer @Harvard_Kennedy. ""We're all just lookin' out for something real"" -Bladerunner",Set to Private,2010-03-11T16:39:39.000Z,27997.0,4155.0,2154.0,774.0
41603960,alexstamos,Alex Stamos,Trustworthy tech at the Stanford Internet Observatory (@stanfordio) and the Election Integrity Partnership (@2020partnership). Helping companies via https://t.co/mBd5JnF9fe,"San Francisco, CA",2009-05-21T15:10:35.000Z,79609.0,1744.0,1007.0,1988.0
14893345,yoyoel,Yoel Roth,Head of Site Integrity at @Twitter. PhD from @AnnenbergPenn. @pastrami's human.,"San Francisco, CA",2008-05-24T20:08:43.000Z,34112.0,778.0,19499.0,298.0
16060914,lorien_a,lorien_a,"Behavioral scientist at George Washington University. Interests in health communication, behavior change, smoking cessation, addiction, mHealth & social media.",,2008-08-31T01:44:01.000Z,309.0,316.0,632.0,17.0
373539890,Karami_Amir,Amir Karami*,*Information Science Assistant Professor @UofSC_iSchool *Social Media Core Director @UofSCbdhsc *Faculty Associate @USCArnoldSchool *Chair-Elect @asist_sigsm,"Columbia, South Carolina",2011-09-14T19:21:23.000Z,362.0,722.0,863.0,11.0
291734275,mcpnews,Montgomery County Department of Police,Montgomery County Dept. of Police in Maryland. Updates by PID. 240-773-5030. Not monitored 24/7. DO NOT REPORT INCIDENTS ON TWITTER!  Call 301-279-8000 or 911.,"Montgomery County, Maryland",2011-05-02T14:45:34.000Z,95574.0,203.0,15082.0,814.0
2306419666,BroniatowskiJan,Jan Broniatowski,,"Warsaw, Poland",2014-01-26T20:44:35.000Z,9.0,87.0,6.0,0.0
716927647616471040,_Broniatowski,N.,,,2016-04-04T09:57:25.000Z,20.0,25.0,3.0,0.0
2888100092,skiper7_b,Bruan Broniatowski,,,2014-11-03T04:32:36.000Z,5.0,39.0,0.0,0.0
745662957028249600,KanBroniatowski,KancelariaBronatowsk,"Kancelaria Prawnicza Krzysztof Broniatowski Radca Prawny została założona, aby świadczyć najwyższej jakości usługi pomocy prawnej przedsiębiorcom i osobom fizy.","Warsaw, Poland",2016-06-22T17:01:17.000Z,1.0,0.0,2.0,0.0
2792892386,roshashana,mihail broniatowski,Вышел на пенсию,Israel,2014-09-06T01:12:11.000Z,2.0,59.0,3.0,0.0
4878237058,broniatowskiw,Wojtek Broniatowski,,,2016-02-05T16:49:26.000Z,3.0,0.0,0.0,0.0
1029365689092587523,MichSimoneau,Michaela R. Simoneau,"Global health policy @CSISHealth • @BostonCollege alumna • Tap dancer, jazz enthusiast • She/her • All views my own","Washington, DC",2018-08-14T13:54:39.000Z,23.0,610.0,121.0,0.0
16663966,lmenning,Lisa Menning,"Health equity, vaccination, social change. Cycling. Cake.",Global,2008-10-09T09:02:47.000Z,229.0,176.0,18.0,2.0
1179174112230428673,SomaLabUsc,Social Media Analytics (SOMA) Lab at USC,"Social Media Analytics (SOMA) Lab studying the intersections of public health, communication, and technology at @USC Tweets by @JonPatrickAllem","Santa Monica, CA",2019-10-01T23:20:03.000Z,1236.0,602.0,161.0,9.0
526584444,naomishiffman,Naomi Shiffman,academics & researchers @crowdtangle/@facebook | bay arean | plant enthusiast,"Berkeley, CA",2012-03-16T16:55:05.000Z,625.0,771.0,1004.0,12.0
1577764962,aylin_cim,Aylin Caliskan @FAccT2021,"GW professor interested in AI Ethics, AI for Social Good, Computer Vision, Human-Computer Interaction, Machine Learning, Natural Language Processing",,2013-07-08T14:18:55.000Z,2362.0,102.0,970.0,78.0
1146452696515264512,DrorWalter,Dror Walter,Assistant prof @GeorgiaStateU | Political communication | Computational methods | Disinformation | Political extremism,,2019-07-03T16:16:37.000Z,341.0,450.0,144.0,6.0
1179684373,ophiryotam,"Yotam Ophir, Ph.D.",Assistant Professor of Communication @UBuffalo | @AnnenbergPenn alumni | Persuasion & Media Effects | Misinformation Research |Computational Methods w/#rstats,"Buffalo, NY",2013-02-14T16:27:10.000Z,2515.0,1440.0,5487.0,21.0
25508510,truthandfiction,Annika H Rothstein,"I'm the Jew Mel Gibson warned you about. Journalist. Author. Lover of meat, freedom & smooth cigars. IG: @truthandfiction Email: me{at}https://t.co/H04oA8UelG",Sweden,2009-03-20T14:10:35.000Z,33850.0,1083.0,17389.0,250.0
62899653,SusannahPaletz,Dr. Susannah Paletz,"Research Professor at University of Maryland, College Park, College of Information Studies; applied social/org psychologist. ARLIS & SoDA affiliate. she/her",,2009-08-04T19:09:38.000Z,170.0,152.0,942.0,1.0
3075404597,GW_OVPR,GW Research,"Twitter account for the Office of the Vice President for Research at the George Washington University. If it shapes our world, we’re exploring it at #GWU.","1922 F Street NW, 4th Floor",2015-03-06T18:10:16.000Z,599.0,149.0,1678.0,14.0
191356770,ahyder1,Adnan Hyder,"Public health professional, Sr. Assoc. Dean for Research & Prof. of Global Health, GW School of Public Health #TravelingProf, #CommutersLife, Tweets my own",Global,2010-09-16T07:25:00.000Z,3946.0,1623.0,9194.0,119.0
2573117793,3rdcultureme,Ichhya Pant 🖖🏽,"🕵🏽‍♀️ Public Interest Tech * Health * Data * ML * Evaluation 🕵🏽‍♀️ 

🔜 DrPH #HealthBehavior",,2014-05-31T01:28:26.000Z,2535.0,1520.0,14393.0,111.0
19203768,katestarbird,Kate Starbird,"Associate Professor of Human Centered Design & Engineering (HCDE) at UW. Researcher of crisis informatics and online rumors.
Aging athlete. Army brat.","Seattle, WA",2009-01-19T21:43:21.000Z,38514.0,3368.0,18994.0,1155.0
65375759,zeynep,zeynep tufekci,"Complex systems, wicked problems. Society, technology and more. @UNC professor. Words in @TheAtlantic and @NYTimes. My newsletter @insight: https://t.co/JGBTqqdQx4.",floating in a most peculiar way,2009-08-13T14:32:22.000Z,440903.0,830.0,101859.0,7181.0
24254084,noUpside,Renee DiResta,"Stanford Internet Observatory, Mozilla Fellow alum. Interested in how narratives spread online. Prev: quant finance, VC, startups. Many opinions about SF.","San Francisco, CA",2009-03-13T21:06:13.000Z,58644.0,1248.0,24494.0,1695.0
52661430,benimmo,Ben Nimmo,"Writer, linguist, diver. Global IO Threat Intel Lead @Facebook. Investigating, analysing and exposing influence ops. RT ≠ endorsement.",United Kingdom,2009-07-01T07:20:30.000Z,29513.0,1020.0,8135.0,905.0
85649579,camillefrancois,Camille François,"Optimist mind focused on dark patterns | CIO @Graphika_NYC | Affiliate @BKCHarvard 📚 & @mozilla 🦊| Previously @google | 🗞 MIT 35under35, TIME 100NEXT",I don't social media much.,2009-10-27T20:06:32.000Z,12871.0,1795.0,1978.0,395.0
104246788,pnhoward,Phil Howard,Oxford Prof & Author. @oiioxford Director. Author of LIE MACHINES https://t.co/N7cIgs2TNh,Oxford UK,2010-01-12T19:16:34.000Z,10414.0,749.0,4134.0,0.0
150281740,SethAMandel,Seth Mandel,"Father of the four Irishest Jewish kids on earth. Executive Editor, Washington Examiner Mag. Previous: @nypost, @Commentary. @bethanyshondark is my better half","ÜT: 38.900497,-77.009496",2010-05-31T14:56:50.000Z,91064.0,1117.0,76064.0,1358.0
285236647,LeticiaBode,Leticia Bode,"Associate prof @georgetowncct studying political communication, misinformation, new media. Also tweet baseball, @uwmadison sports, and food.",,2011-04-20T19:46:55.000Z,3079.0,1044.0,7089.0,157.0
14209342,ekvraga,Dr. Emily Vraga,"I am an Associate Professor studying controversial health, science, and political issues and how to correct misinformation on social media at U of Minnesota.","Minneapolis, MN",2008-03-24T18:08:33.000Z,2255.0,876.0,5126.0,0.0
84653850,BrendanNyhan,Brendan Nyhan,"@Dartmouth poli sci professor, @UpshotNYT contributor, @BrightLineWatch co-organizer. Before: @fordschool @umich / @CJR / Spinsanity / All the President's Spin.","Hanover, NH",2009-10-23T18:18:59.000Z,89995.0,14624.0,97631.0,2357.0
2416252063,samuelwoolley,Samuel Woolley,"Propaganda, disinfo, emergent technology & Fun ||
Prof @UTJSchool, PI-Propaganda research @EngagingNews ||
Next book “Manufacturing Consensus” w/ Yale ||","Austin, TX",2014-03-28T17:44:19.000Z,5380.0,1220.0,3174.0,214.0
295618896,ICTlivingston,Steven Livingston,"Founding Director, Institute for Data, Democracy, and Politics; Professor, SMPA & ESIA at GW.  Tweets represent my views alone.","Washington, DC",2011-05-09T11:17:02.000Z,1559.0,529.0,7425.0,57.0
2288017969,RebekahKTromble,Dr. Rebekah Tromble,"Director @GWIDDP | Assoc Prof @SMPAGWU | research: media & politics, online harms, platform accountability | 🇺🇸🇳🇱🇩🇪 | #blacklivesmatter | views all mine",🇺🇸🇳🇱🇩🇪,2014-01-12T10:55:16.000Z,3374.0,1394.0,5354.0,73.0
803800418,MaryamHenson,Maryam Henson,"Transforming futures through partnerships & philanthropy @GWTweets. Mama, wife, immigrant 🇹🇹 🇺🇸 , first gen #hoyasaxa. Opinions my own.",,2012-09-05T03:54:15.000Z,378.0,1594.0,6800.0,14.0
1188540732937650176,AriellaSimke,Ariella Simke,"Freelance science writer, @ForbesScience Contributor. Writing about marine science, tech, and food. Lover of the ocean, and all things yellow. #SciComm",California,2019-10-27T19:39:50.000Z,586.0,1290.0,259.0,6.0
633,zephoria,danah boyd,"sociotechnical researcher | Microsoft Research, Data & Society (@datasociety), NYU | zephoria@zephoria.org | currently focused on the US census","New York, NY",2006-07-13T21:27:23.000Z,237847.0,1571.0,5952.0,8799.0
54886540,doritmi,(((Dorit Reiss))),"Professor of Law, UC Hastings, teaches torts, administrative law, etc'. Writes about vaccines and the law. Vaccine advocate. Any political statements my own.","Bay Area, CA",2009-07-08T12:55:57.000Z,9505.0,9688.0,239826.0,201.0
45652524,ad_astra2,Erika Wagner,"Outdoor-loving, two-kid-juggling, mountain-resonant, space cadet/foodie/innovation junkie. Opinions my own.","Seattle, WA",2009-06-08T19:51:31.000Z,1775.0,1268.0,4239.0,97.0
3342152225,DavaExplorer,Dava Newman,"@MIT Apollo Professor of Astronautics. Explorer-Engineer-Educator-Advocate #STEAMD science, tech, engineering, arts, math, design. Former @NASA Deputy Admin.",,2015-06-22T23:53:08.000Z,68767.0,15.0,2194.0,478.0
22809165,academia,Academia,Accelerate the world's research.,"San Francisco, CA",2009-03-04T18:09:36.000Z,52832.0,329.0,520.0,595.0
1596084738,KennyGibbsPhD,Kenneth Gibbs,By day: Expanding opportunities in science; @StemPhDCareers. Always: Christian. Husband. Father (x3). Thinker. Friend. Views MY OWN. RT/FAV ≠ Endorsement.,"Washington, DC",2013-07-15T15:34:15.000Z,3993.0,3032.0,8971.0,106.0
120716326,MBroniatowski,Michał Broniatowski,Tutaj osoba prywatna,"Konstancin-Jeziorna, Polska",2010-03-07T09:34:54.000Z,3842.0,108.0,3909.0,40.0
140774031,simonarch,Simon  Broniatowski,,,2010-05-06T10:13:03.000Z,9.0,3.0,0.0,0.0
17428853,miriamg,Miriam Donath,User Experience Researcher with prior experience in Survey Research and Market Research.,New York,2008-11-16T22:17:56.000Z,87.0,243.0,5.0,2.0
24223162,AlanGoldsmith,Alan Goldsmith,"Foreign policy guy, anti-Trumpism conservative, wrestling fan, Lab dad, Renegade Jew, wandering Aramean. Tweet/RT/follow/like ≠ support. Personal views. He/him.","Washington, DC",2009-03-13T18:34:14.000Z,1242.0,3413.0,29505.0,32.0
323051099,prologvs,Charles Du,,,2011-06-24T05:09:35.000Z,5.0,0.0,0.0,0.0
172736162,dialectic1951,bernard freundel,,,2010-07-30T13:33:26.000Z,47.0,0.0,0.0,0.0
1833561,arbesman,Samuel Arbesman,Ensorcelled by wonder. 📚: 'Overcomplicated' + 'The Half-Life of Facts'. @Lux_Capital. I've abandoned Twitter ☞ https://t.co/VDWqi2B8cT,Paris of the Plains,2007-03-22T04:02:06.000Z,7384.0,250.0,4.0,456.0
40609623,zingbonbon,Alexandra,,"Jerusalem, IL",2009-05-17T04:46:09.000Z,13.0,23.0,32.0,0.0
285967281,davanewman,Dava Newman,,,2011-04-22T03:26:12.000Z,126.0,1.0,0.0,1.0
115751817,miraknits,Mira Whiting,,"Boston, MA",2010-02-19T20:23:07.000Z,58.0,22.0,62.0,1.0
47095839,mjpindc,Michael Perkins,,,2009-06-14T14:00:56.000Z,142.0,455.0,3380.0,5.0
95249541,LeoraFalk,Leora Falk,"Former journalist, current government employee. Harvard Kennedy School Grad. Proud Barnard woman. Views are my own, not representative of govt.",,2009-12-07T18:08:33.000Z,226.0,476.0,547.0,10.0
14913259,mishaley,Misha Leybovich,Space internet enthusiast 🛰. Helping @SpaceXStarlink connect all of humanity 📡 & pay our way to Mars 🔴. Alum MIT/Berkeley/McKinsey. Founder Meograph/Bigtent.,"Los Angeles, CA",2008-05-26T21:05:15.000Z,2334.0,766.0,2685.0,65.0
206743057,boydgraber,Jordan Boyd-Graber,"Trivia Nerd, NLP Researcher, Dad.  

(he/him, but big proponent of they/them generally)","Zürich, CH",2010-10-23T16:26:41.000Z,2730.0,1081.0,1766.0,56.0
216201754,jonbaron1944,Jonathan Baron,Professor of psychology.  See my web page for more.,"Philadelphia, PA, USA",2010-11-16T01:32:18.000Z,947.0,1.0,350.0,34.0
216986321,avivaaiden,Aviva Aiden,,,2010-11-18T07:48:49.000Z,61.0,16.0,12.0,2.0
36942392,umagathapa,Uriel Klieger,"Rants and raves. Ruminations, revelations, realizations, and reactions.

See also: @oocscience","Washington, DC",2009-05-01T13:31:27.000Z,73.0,81.0,1675.0,7.0
221504740,ellensampsonjd,ellen sampson,,,2010-11-30T21:09:42.000Z,21.0,0.0,0.0,0.0
